Calendar Year,Portal Year,Incident Cause Type,Incident Cause SubType,Serious Incident Flag,Significant Incident Flag,,# of Fatalities,# of Injuries,Total Property Damage,Total Property Damage-Cur Yr Dollars,Commodity Spilled Amount bbls,Net Spill bbls,System Sub Type,Serious Incident Flag,Serious Incident Flag,Serious Incident Flag,State Name
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,No,Yes,3,0,0,52412,56756.60091,43.1,43.1,HAZARDOUS LIQUID,No,No,No,PENNSYLVANIA
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,No,Yes,2,0,0,261010,282645.9666,208.15,6.15,HAZARDOUS LIQUID,No,No,No,TEXAS
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,No,Yes,1,0,0,96222,104198.1541,575,0,HAZARDOUS LIQUID,No,No,No,WYOMING
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,No,Yes,1,0,0,520250,563361.2274,0,0,GAS DISTRIBUTION,No,No,No,TENNESSEE
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,No,Yes,1,0,0,95917,98837.9983,0,0,GAS TRANSMISSION,No,No,No,GEORGIA
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,No,Yes,1,0,0,148846,152995.6317,0,0,GAS TRANSMISSION,No,No,No,MISSISSIPPI
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,No,Yes,1,0,0,401000,434240.1924,0,0,HAZARDOUS LIQUID,No,No,No,ALASKA
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,No,Yes,1,0,0,177352,192053.2833,11,0,HAZARDOUS LIQUID,No,No,No,FLORIDA
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,No,Yes,1,0,0,429198,464775.6162,0.1,0,HAZARDOUS LIQUID,No,No,No,MISSISSIPPI
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,No,Yes,1,0,0,404308,437822.4032,1.19,0,HAZARDOUS LIQUID,No,No,No,NEW JERSEY
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,No,Yes,1,0,0,187300,202825.9053,152,0,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,No,Yes,3,0,0,785750,850883.3695,793.61,395,HAZARDOUS LIQUID,No,No,No,TEXAS
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,Yes,Yes,1,2,1,1845,1894.730458,0,0,GAS TRANSMISSION,Yes,Yes,Yes,TEXAS
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,No,Yes,1,0,0,3382,3662.344964,50.24,0,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,No,Yes,1,0,0,3888,4210.288948,2.28,2.28,HAZARDOUS LIQUID,No,No,No,KANSAS
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,No,Yes,1,0,0,328857,356117.0248,0.12,0,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,No,Yes,2,0,0,124200,134495.3414,15.24,15.24,HAZARDOUS LIQUID,No,No,No,NEW MEXICO
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,No,Yes,1,0,0,1131061,1224818.32,150,25,HAZARDOUS LIQUID,No,No,No,OHIO
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,No,Yes,5,0,0,167976,181900.0762,855.11,655.1,HAZARDOUS LIQUID,No,No,No,TEXAS
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,No,Yes,1,0,0,406816,440529.2933,0,0,GAS GATHERING,No,No,No,PENNSYLVANIA
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,No,Yes,1,0,0,230923,250064.9575,4.76,0.64,HAZARDOUS LIQUID,No,No,No,NEW JERSEY
2016,7/8/21,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,No,Yes,2,0,0,128425,139070.5654,29.16,4.16,HAZARDOUS LIQUID,No,No,No,TEXAS
2016,7/8/21,NATURAL FORCE DAMAGE,EARTH MOVEMENT,No,Yes,1,0,0,677749,733776.0393,0,0,GAS DISTRIBUTION,No,No,No,ALASKA
2016,7/8/21,NATURAL FORCE DAMAGE,EARTH MOVEMENT,No,Yes,1,0,0,11537087,12493433.61,12615,3260,HAZARDOUS LIQUID,No,No,No,NORTH DAKOTA
2016,7/8/21,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,No,Yes,1,0,0,124000,133495.6158,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2016,7/8/21,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,No,Yes,1,0,0,768200,831867.4052,0,0,GAS DISTRIBUTION,No,No,No,WEST VIRGINIA
2016,7/8/21,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,No,Yes,1,0,0,217618,235535.6191,0,0,GAS TRANSMISSION,No,No,No,KANSAS
2016,7/8/21,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,No,Yes,1,0,0,9496950,10284183.03,854,854,HAZARDOUS LIQUID,No,No,No,INDIANA
2016,7/8/21,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,No,Yes,1,0,0,4355500,4716541.541,450.2,402.4,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2016,7/8/21,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,No,Yes,1,0,0,467087,505805.3584,5,0,HAZARDOUS LIQUID,No,No,No,TEXAS
2016,7/8/21,NATURAL FORCE DAMAGE,LIGHTNING,No,Yes,1,0,0,138750,144176.4551,0,0,GAS TRANSMISSION,No,No,No,KENTUCKY
2016,7/8/21,NATURAL FORCE DAMAGE,LIGHTNING,No,Yes,2,0,0,3189705,3454110.007,146.91,25.91,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2016,7/8/21,NATURAL FORCE DAMAGE,LIGHTNING,No,Yes,2,0,0,1,1.082893248,2.5,2.5,HAZARDOUS LIQUID,No,No,No,TEXAS
2016,7/8/21,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,No,Yes,1,0,0,445300,482195.5815,0,0,GAS DISTRIBUTION,No,No,No,COLORADO
2016,7/8/21,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,No,Yes,1,0,0,1830055,1981754.203,330,30,HAZARDOUS LIQUID,No,No,No,MISSISSIPPI
2016,7/8/21,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,Yes,Yes,1,0,1,701000,759052.2277,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,ARIZONA
2016,7/8/21,NATURAL FORCE DAMAGE,TEMPERATURE,No,Yes,1,0,0,66795,68854.9616,0,0,GAS TRANSMISSION,No,No,No,TENNESSEE
2016,7/8/21,NATURAL FORCE DAMAGE,TEMPERATURE,No,Yes,1,0,0,302750,327845.9308,150,0,HAZARDOUS LIQUID,No,No,No,OHIO
2016,7/8/21,NATURAL FORCE DAMAGE,TEMPERATURE,No,Yes,1,0,0,278837,301950.7045,31,0,HAZARDOUS LIQUID,No,No,No,SOUTH DAKOTA
2016,7/8/21,NATURAL FORCE DAMAGE,TEMPERATURE,No,Yes,1,0,0,42445,45963.4039,191,0,HAZARDOUS LIQUID,No,No,No,WYOMING
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,No,Yes,1,0,0,351869,381032.7044,0,0,GAS DISTRIBUTION,No,No,No,INDIANA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,No,Yes,1,0,0,172671,186890.1705,0,0,GAS DISTRIBUTION,No,No,No,NEW YORK
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,Yes,Yes,1,0,2,38414,41596.13554,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,PENNSYLVANIA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,FIRE/EXPLOSION AS PRIMARY CAUSE,No,Yes,1,0,0,13842000,14968151.49,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,INTENTIONAL DAMAGE,No,Yes,1,0,0,520050,563158.6335,150,0,HAZARDOUS LIQUID,No,No,No,NORTH DAKOTA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,INTENTIONAL DAMAGE,No,Yes,1,0,0,451950,489413.6034,1850,250,HAZARDOUS LIQUID,No,No,No,TEXAS
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,1135058,1229143.4,0,0,GAS DISTRIBUTION,No,No,No,ILLINOIS
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,3018172,3268328.879,0,0,GAS DISTRIBUTION,No,No,No,WASHINGTON
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,6000,6497.359487,150,10,HAZARDOUS LIQUID,No,No,No,NEW JERSEY
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,500119,541575.4882,2,2,HAZARDOUS LIQUID,No,No,No,NEW YORK
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,No,Yes,1,0,0,2562426,2774833.813,1238,1238,HAZARDOUS LIQUID,No,No,No,PENNSYLVANIA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,Yes,Yes,1,1,1,62406,67579.03602,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,LOUISIANA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,Yes,Yes,1,0,1,38057,41211.27676,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MONTANA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,Yes,Yes,1,0,1,16191,17531.50234,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,VIRGINIA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,2,0,0,398461,430870.3062,0,0,GAS DISTRIBUTION,No,No,No,ARKANSAS
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,143138,154996.517,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,500800,542268.1873,0,0,GAS DISTRIBUTION,No,No,No,MICHIGAN
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,116050,125666.9645,0,0,GAS DISTRIBUTION,No,No,No,NEW JERSEY
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,2,0,0,247178,267586.9468,0,0,GAS DISTRIBUTION,No,No,No,NEW YORK
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,62343,65449.62684,0,0,GAS DISTRIBUTION,No,No,No,PENNSYLVANIA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,134545,145406.4854,0,0,GAS TRANSMISSION,No,No,No,OKLAHOMA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,1418000,1535542.625,280,0,HAZARDOUS LIQUID,No,No,No,MICHIGAN
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,No,Yes,1,0,0,15817,17128.1225,1208,1208,HAZARDOUS LIQUID,No,No,No,TEXAS
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,Yes,Yes,1,0,1,201427,218100.0522,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,INDIANA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,Yes,Yes,1,0,3,276276,298882.2804,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,LOUISIANA
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,Yes,Yes,3,0,3,5612364,6072906.239,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MICHIGAN
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,Yes,Yes,1,0,1,486198,526478.9948,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,OHIO
2016,7/8/21,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,Yes,Yes,1,0,1,57063,60229.52852,0,0,GAS TRANSMISSION,Yes,Yes,Yes,OKLAHOMA
2017,7/8/21,,,No,Yes,1,0,0,259742,251100.7594,0,0,GAS DISTRIBUTION,No,No,No,GEORGIA
2017,7/8/21,,,No,Yes,1,0,0,971028,1024096.53,0,0,GAS DISTRIBUTION,No,No,No,RHODE ISLAND
2017,7/8/21,,,Yes,Yes,1,1,3,2232230,2374243.254,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,PENNSYLVANIA
2017,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,0,0,0,0,HAZARDOUS LIQUID,No,No,No,KANSAS
2017,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,300000,159545.2019,0,0,LIQUEFIED NATURAL GAS,No,No,No,MASSACHUSETTS
2017,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,200000,212726.9359,0,0,UNDERGROUND NATURAL GAS STORAGE,No,No,No,KENTUCKY
2017,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,1,160,168.7038558,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,KANSAS
2017,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,155239,165091.2811,0,0,GAS DISTRIBUTION,No,No,No,PENNSYLVANIA
2017,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,137000,135817.4083,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2017,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,200030,212758.8449,0.3,0,HAZARDOUS LIQUID,No,No,No,INDIANA
2017,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,200350,213099.208,2.4,0,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2017,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,475000,505226.4728,15,0,HAZARDOUS LIQUID,No,No,No,TEXAS
2017,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,469679,499552.8346,0,0,UNDERGROUND NATURAL GAS STORAGE,No,No,No,PENNSYLVANIA
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,430014,456725.6972,0,0,GAS GATHERING,No,No,No,KENTUCKY
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,128792,135226.0799,0,0,GAS TRANSMISSION,No,No,No,ARIZONA
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,1529448,1611900.954,0,0,GAS TRANSMISSION,No,No,No,ARKANSAS
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,3246489,3439743.143,0,0,GAS TRANSMISSION,No,No,No,CALIFORNIA
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,100171,105928.5604,0,0,GAS TRANSMISSION,No,No,No,KANSAS
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,2,0,0,360065,381302.8037,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,200702,211700.3759,0,0,GAS TRANSMISSION,No,No,No,MISSISSIPPI
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,1232945,1248737.648,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,253635,269774.9819,5.5,0,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,3,0,0,2783267,2960379.304,23.72,1.2,HAZARDOUS LIQUID,No,No,No,ILLINOIS
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,161000,171245.1834,9.5,0,HAZARDOUS LIQUID,No,No,No,NEW JERSEY
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,2,0,0,148688,158149.7132,6,6,HAZARDOUS LIQUID,No,No,No,NEW MEXICO
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,2,0,0,1563301,1662781.158,13.8,8.8,HAZARDOUS LIQUID,No,No,No,OHIO
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,3405206,3621895.192,2400,620,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,300830,319973.2206,20,20,HAZARDOUS LIQUID,No,No,No,PENNSYLVANIA
2017,7/8/21,CORROSION,EXTERNAL,No,Yes,6,0,0,16907603,17983512.9,1877.37,1872.37,HAZARDOUS LIQUID,No,No,No,TEXAS
2017,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,300660,319694.875,0,0,GAS GATHERING,No,No,No,LOUISIANA
2017,7/8/21,CORROSION,INTERNAL,No,Yes,5,0,0,690211,733700.2784,0,0,GAS GATHERING,No,No,No,OCS
2017,7/8/21,CORROSION,INTERNAL,No,Yes,8,0,0,2779505,2953631.765,0,0,GAS TRANSMISSION,No,No,No,OCS
2017,7/8/21,CORROSION,INTERNAL,No,Yes,2,0,0,469932,499835.9722,115,4,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2017,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,123414,131267.4103,5.95,0.3,HAZARDOUS LIQUID,No,No,No,ILLINOIS
2017,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,272060,289372.4509,10,0,HAZARDOUS LIQUID,No,No,No,INDIANA
2017,7/8/21,CORROSION,INTERNAL,No,Yes,2,0,0,287198,305473.7527,896,0,HAZARDOUS LIQUID,No,No,No,KANSAS
2017,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,475050,505279.6545,40,0,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2017,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,500000,531817.3398,274.07,180.54,HAZARDOUS LIQUID,No,No,No,MARYLAND
2017,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,68250,72593.06688,347,0,HAZARDOUS LIQUID,No,No,No,MISSISSIPPI
2017,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,151800,161459.7443,10,0,HAZARDOUS LIQUID,No,No,No,NEW MEXICO
2017,7/8/21,CORROSION,INTERNAL,No,Yes,6,0,0,3153153,3353802.881,2060.48,660,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2017,7/8/21,CORROSION,INTERNAL,No,Yes,11,0,0,8692819,9245983.751,2493,88,HAZARDOUS LIQUID,No,No,No,TEXAS
2017,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,33275,35392.44396,320,15,HAZARDOUS LIQUID,No,No,No,WYOMING
2017,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,310860,329923.3177,0,0,UNDERGROUND NATURAL GAS STORAGE,No,No,No,MISSISSIPPI
2017,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,2,0,0,269388,285200.4954,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2017,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,93315,97405.36286,0,0,GAS DISTRIBUTION,No,No,No,TEXAS
2017,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,105250,110639.7918,0,0,GAS TRANSMISSION,No,No,No,COLORADO
2017,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,83243,84505.59657,0,0,GAS TRANSMISSION,No,No,No,PENNSYLVANIA
2017,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,438123,466002.8167,103,103,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2017,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,1063242,1130901.064,353.5,10.5,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2017,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,2,0,0,5752346,6118394.694,12084,10350,HAZARDOUS LIQUID,No,No,No,TEXAS
2017,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,Yes,Yes,1,0,1,2638,2709.966012,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,TEXAS
2017,7/8/21,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,No,Yes,1,0,0,2794674,2972512.184,1115,331,HAZARDOUS LIQUID,No,No,No,IOWA
2017,7/8/21,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,No,Yes,1,0,0,475040,505269.0182,0.9,0.9,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2017,7/8/21,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,No,Yes,1,0,0,180600,192092.4231,0.38,0,HAZARDOUS LIQUID,No,No,No,NEW JERSEY
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,1566417,1663880.234,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,118990,126405.8461,0,0,GAS DISTRIBUTION,No,No,No,GEORGIA
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,105776,112409.1986,0,0,GAS DISTRIBUTION,No,No,No,ILLINOIS
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,308220,327800.9717,0,0,GAS DISTRIBUTION,No,No,No,INDIANA
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,164180,169483.1014,0,0,GAS DISTRIBUTION,No,No,No,MICHIGAN
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,157082,166812.1735,0,0,GAS DISTRIBUTION,No,No,No,MISSOURI
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,275092,292347.2178,0,0,GAS DISTRIBUTION,No,No,No,NEW YORK
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,271085,288175.0774,0,0,GAS DISTRIBUTION,No,No,No,OHIO
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,3,0,0,1115728,1180215.392,0,0,GAS DISTRIBUTION,No,No,No,TEXAS
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,315050,334723.0673,0,0,GAS DISTRIBUTION,No,No,No,UTAH
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,674515,714556.0446,0,0,GAS TRANSMISSION,No,No,No,CALIFORNIA
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,136847,145555.215,100,0,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,721500,767412.4213,3000,3000,HAZARDOUS LIQUID,No,No,No,NORTH DAKOTA
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,3493905,3716238.525,487,5,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,3,0,0,2718162,2891131.368,5200,5,HAZARDOUS LIQUID,No,No,No,TEXAS
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,1550000,1648633.753,180,14,HAZARDOUS LIQUID,No,No,No,WASHINGTON
2017,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,2,2,973241,1029681.772,0,0,GAS TRANSMISSION,Yes,Yes,Yes,ILLINOIS
2017,7/8/21,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR’S CONTRACTOR,No,Yes,1,0,0,162457,168361.9681,0,0,GAS TRANSMISSION,No,No,No,OHIO
2017,7/8/21,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR’S CONTRACTOR,No,Yes,1,0,0,250000,265908.6699,0.01,0,HAZARDOUS LIQUID,No,No,No,OHIO
2017,7/8/21,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR’S CONTRACTOR,No,Yes,1,0,0,277733,274408.7292,0,0,UNDERGROUND NATURAL GAS STORAGE,No,No,No,INDIANA
2017,7/8/21,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR’S CONTRACTOR,Yes,Yes,1,0,1,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,GEORGIA
2017,7/8/21,INCORRECT OPERATION,INCORRECT EQUIPMENT,No,Yes,1,0,0,75000,68689.90385,0,0,GAS TRANSMISSION,No,No,No,CALIFORNIA
